Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","221","Oman","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","92111.474026","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","226","Ouganda","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","27208.082675","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","226","Ouganda","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","30098.103261","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","235","Ouzbékistan","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","59159.9487","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","235","Ouzbékistan","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","50499.92009","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","165","Pakistan","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","303091.943222","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","165","Pakistan","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","282345.609677","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","180","Palaos","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","286.32175","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","180","Palaos","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","283.994875","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","299","Palestine","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","16127.6","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","299","Palestine","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","16276.6","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","166","Panama","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","62283.756584","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","166","Panama","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","65055.080456","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","168","Papouasie-Nouvelle-Guinée","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","22005.850365","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","168","Papouasie-Nouvelle-Guinée","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","23077.212141","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","169","Paraguay","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","39008.900667","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","169","Paraguay","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","40307.450616","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","150","Pays-Bas","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","833869.641687","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","150","Pays-Bas","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","914104.847814","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","170","Pérou","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","210715.971528","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","170","Pérou","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","222237.388303","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","171","Philippines","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","313619.624581","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","171","Philippines","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","330910.155388","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","173","Pologne","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","526376.168636","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","173","Pologne","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","585661.112213","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","70","Polynésie française","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","5685.946207","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","70","Polynésie française","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","6099.924654","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","177","Porto Rico","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","104250.2","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","177","Porto Rico","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","101130.9","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","174","Portugal","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","221357.874719","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","174","Portugal","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","240792.10976","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","179","Qatar","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","166928.689894","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","179","Qatar","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","191362.087912","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","212","République arabe syrienne","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","13182.092626","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","212","République arabe syrienne","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","16628.214359","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","37","République centrafricaine","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","1997.35427","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","37","République centrafricaine","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","2243.167109","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","117","République de Corée","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","1623901.466309","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","117","République de Corée","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","1720488.934018","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","146","République de Moldova","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","9669.741766","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","146","République de Moldova","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","11309.115056","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","250","République démocratique du Congo","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","37642.464497","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","250","République démocratique du Congo","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","47146.003693","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","120","République démocratique populaire lao","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","16853.104545","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","120","République démocratique populaire lao","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","17953.809484","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","56","République dominicaine","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","76011.274397","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","56","République dominicaine","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","81298.585403","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","116","République populaire démocratique de Corée","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","17364.724931","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","116","République populaire démocratique de Corée","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","17487.261057","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","215","République-Unie de Tanzanie","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","54724.041971","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","215","République-Unie de Tanzanie","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","58763.270321","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","183","Roumanie","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","211695.857898","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","183","Roumanie","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","239551.503825","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","2666229.179958","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","2855296.731522","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","184","Rwanda","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","9136.162028","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","184","Rwanda","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","9510.001917","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","189","Sainte-Lucie","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","1816.72873","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","189","Sainte-Lucie","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","1921.848232","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","188","Saint-Kitts-et-Nevis","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","996.944444","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","188","Saint-Kitts-et-Nevis","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","1010.822222","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","192","Saint-Marin","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","1528.621195","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","192","Saint-Marin","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","1637.650595","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","191","Saint-Vincent-et-les Grenadines","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","792.177778","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","191","Saint-Vincent-et-les Grenadines","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","811.3","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","244","Samoa","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","824.532614","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","244","Samoa","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","833.464706","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","193","Sao Tomé-et-Principe","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","365.493009","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","193","Sao Tomé-et-Principe","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","411.106782","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","195","Sénégal","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","20939.966699","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","195","Sénégal","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","23808.775445","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","272","Serbie","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","44120.444864","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","272","Serbie","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","50597.301774","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","196","Seychelles","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","1503.197143","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","196","Seychelles","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","1590.224265","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","197","Sierra Leone","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","3739.051196","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","197","Sierra Leone","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","4101.32543","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","200","Singapour","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","336678.892771","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","200","Singapour","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","361115.401486","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","280","Sint Maarten (partie néerlandaise)","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","1043","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","280","Sint Maarten (partie néerlandaise)","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","980","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","199","Slovaquie","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","95477.26964","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","199","Slovaquie","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","105956.373517","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","198","Slovénie","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","48561.672401","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","198","Slovénie","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","54034.358544","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","201","Somalie","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","1497.300283","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","201","Somalie","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","1494.465502","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","276","Soudan","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","124021.599914","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","276","Soudan","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","50514.673878","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","277","Soudan du Sud","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","7620.963066","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","277","Soudan du Sud","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","8206.888011","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","38","Sri Lanka","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","88019.695921","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","38","Sri Lanka","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","88941.88634","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","210","Suède","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","540545.236388","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","210","Suède","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","556086.488937","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","211","Suisse","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","679950.482029","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","211","Suisse","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","705140.620047","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","207","Suriname","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","3210.020005","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","207","Suriname","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","3458.081779","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","208","Tadjikistan","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","7157.830305","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","208","Tadjikistan","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","7522.934109","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","39","Tchad","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","10394.020227","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","39","Tchad","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","11387.42436","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","167","Tchéquie","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","215913.545038","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","167","Tchéquie","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","245225.882903","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","216","Thaïlande","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","455275.339459","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","216","Thaïlande","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","504992.355352","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","176","Timor-Leste","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","2487.269437","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","176","Timor-Leste","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","2581","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","217","Togo","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","4631.639952","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","217","Togo","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","5165.45413","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","219","Tonga","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","492.40682","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","219","Tonga","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","504.20119","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","220","Trinité-et-Tobago","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","22474.742028","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","220","Trinité-et-Tobago","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","23808.482887","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","222","Tunisie","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","39813.043886","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","222","Tunisie","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","39895.09763","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","213","Turkménistan","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","37915.175476","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","213","Turkménistan","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","40749.261428","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","223","Turquie","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","852669.15047","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","223","Turquie","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","771355.09964","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","227","Tuvalu","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","43.912497","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","227","Tuvalu","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","46.039144","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","230","Ukraine","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","112190.328583","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","230","Ukraine","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","130832.411281","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","234","Uruguay","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","59530.101407","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","234","Uruguay","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","59596.960264","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","155","Vanuatu","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","880.046992","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","155","Vanuatu","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","888.932153","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","236","Venezuela (République bolivarienne du)","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","248029.436649","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","236","Venezuela (République bolivarienne du)","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","208338.475198","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","237","Viet Nam","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","223779.866149","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","237","Viet Nam","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","244901.104103","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","249","Yémen","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","24152.03881","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","249","Yémen","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","26671.579499","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","251","Zambie","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","25868.138215","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","251","Zambie","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","27282.854512","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","181","Zimbabwe","6110","Valeur (US $)","22008","Produit Intérieur Brut","2017","2017","millions","22040.902301","X","Sources internationales sûres","Data from UNSD AMA"
"MK","Indicateurs macro","181","Zimbabwe","6110","Valeur (US $)","22008","Produit Intérieur Brut","2018","2018","millions","24311.560545","X","Sources internationales sûres","Data from UNSD AMA"
